DEPARTAMENTO,MUNICIPIO,MECANISMO_VIOLENCIA,SEXO,GRUPO_ETARIO,AÑO,MES,CANTIDAD
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,7,5
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,8,6
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,9,7
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,10,7
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,11,5
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,12,3
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,MENORES,2016,7,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,MENORES,2021,3,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,FEMENINO,MENORES,2021,8,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADOLESCENTES,2017,8,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADOLESCENTES,2021,8,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2015,4,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2015,8,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2015,11,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2016,1,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2016,2,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2016,3,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2016,4,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2016,7,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2017,1,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2017,5,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2017,9,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2017,11,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2018,11,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2019,6,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2019,10,3
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2020,6,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2020,8,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2021,1,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2021,2,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2021,5,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2021,10,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2022,2,3
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2022,6,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2022,7,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2022,8,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2022,9,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2022,11,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2022,12,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,3,4
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,5,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,7,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,9,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,10,3
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,11,4
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,12,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,1,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,2,4
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,3,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,4,3
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,5,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,6,3
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,7,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,8,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,9,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,10,2
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,11,3
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,12,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,MENORES,2017,9,1
ANTIOQUIA,GUARNE,SIN EMPLEO DE ARMAS,MASCULINO,MENORES,2021,8,1
ANTIOQUIA,GUATAPE,CORTOPUNZANTE,FEMENINO,ADULTOS,2018,8,1
ANTIOQUIA,GUATAPE,CORTOPUNZANTE,FEMENINO,ADULTOS,2020,6,1
ANTIOQUIA,GUATAPE,CORTOPUNZANTE,FEMENINO,ADULTOS,2021,9,1
ANTIOQUIA,GUATAPE,CORTOPUNZANTE,MASCULINO,ADOLESCENTES,2018,1,1
ANTIOQUIA,GUATAPE,CORTOPUNZANTE,MASCULINO,ADULTOS,2019,4,1
ANTIOQUIA,GUATAPE,ARMA DE FUEGO,FEMENINO,ADULTOS,2021,9,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADOLESCENTES,2015,4,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADOLESCENTES,2017,1,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADOLESCENTES,2020,8,2
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2015,2,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2015,6,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2015,7,3
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2015,8,3
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2015,9,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2015,11,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2015,12,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2016,4,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2016,5,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2016,7,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2017,2,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2017,3,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2018,10,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2019,1,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2019,6,2
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2020,4,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2020,12,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2021,2,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2021,12,6
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2022,2,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2024,3,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,FEMENINO,ADULTOS,2024,4,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,MASCULINO,ADOLESCENTES,2020,8,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,MASCULINO,ADULTOS,2016,4,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,MASCULINO,ADULTOS,2017,10,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,MASCULINO,ADULTOS,2019,6,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,MASCULINO,ADULTOS,2021,12,1
ANTIOQUIA,GUATAPE,CONTUNDENTE,MASCULINO,ADULTOS,2024,4,1
ANTIOQUIA,GUATAPE,NO REPORTADO,FEMENINO,ADULTOS,2017,11,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2015,6,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2015,8,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2015,12,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2016,5,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2016,12,2
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2017,11,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2020,1,2
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2020,10,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2021,5,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2021,7,2
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2021,12,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2022,3,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,8,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,11,2
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,4,2
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,9,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,10,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2016,3,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2020,1,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2021,12,1
ANTIOQUIA,GUATAPE,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,9,1
ANTIOQUIA,GOMEZ PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2017,5,1
ANTIOQUIA,GOMEZ PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2017,9,1
ANTIOQUIA,GOMEZ PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2017,12,1
ANTIOQUIA,GOMEZ PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2019,3,1
ANTIOQUIA,GOMEZ PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2019,4,1
ANTIOQUIA,GOMEZ PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2017,12,1
ANTIOQUIA,GOMEZ PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2018,12,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2015,6,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2018,1,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2019,2,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,7,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,10,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,3,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,4,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,6,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,8,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,10,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,12,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,11,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2018,1,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2018,3,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,2,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,3,3
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,4,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,5,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,7,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,11,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2020,4,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2020,7,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2020,8,2
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2021,6,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2021,10,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,9,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2024,3,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2024,7,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2024,12,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2016,1,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2015,4,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2016,4,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2016,8,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2017,4,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2017,11,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2019,1,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2020,1,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2020,7,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2023,4,1
ANTIOQUIA,GOMEZ PLATA,CONTUNDENTE,MASCULINO,MENORES,2019,4,2
ANTIOQUIA,GOMEZ PLATA,NO REPORTADO,FEMENINO,ADULTOS,2018,6,4
ANTIOQUIA,GOMEZ PLATA,NO REPORTADO,FEMENINO,ADULTOS,2018,7,2
ANTIOQUIA,GOMEZ PLATA,NO REPORTADO,FEMENINO,ADULTOS,2018,9,2
ANTIOQUIA,GOMEZ PLATA,NO REPORTADO,FEMENINO,ADULTOS,2018,11,2
ANTIOQUIA,GOMEZ PLATA,NO REPORTADO,FEMENINO,ADULTOS,2018,12,2
ANTIOQUIA,GOMEZ PLATA,NO REPORTADO,MASCULINO,ADULTOS,2018,10,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2015,9,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2016,7,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2016,8,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2017,4,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2017,5,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2017,11,2
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2018,2,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2018,5,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2019,5,2
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2019,9,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2020,8,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2021,12,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2022,8,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,1,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,4,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,5,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,7,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,8,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,9,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,10,3
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,11,2
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,12,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,3,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,6,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,7,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2024,10,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2015,6,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2016,7,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2017,8,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2019,5,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2020,8,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2020,10,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,1,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,2,1
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,3,2
ANTIOQUIA,GOMEZ PLATA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,10,1
ANTIOQUIA,GOMEZ PLATA,ARMA DE FUEGO,FEMENINO,ADOLESCENTES,2017,7,1
ANTIOQUIA,HELICONIA,CORTOPUNZANTE,FEMENINO,ADULTOS,2018,4,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,8,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,4,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,9,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,12,2
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2017,1,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2017,2,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2017,10,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,3,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,4,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2019,6,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2019,8,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2019,12,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2020,2,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2020,3,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2020,4,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2020,9,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,2,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,9,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2023,4,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2023,8,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2024,2,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,FEMENINO,ADULTOS,2024,3,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,MASCULINO,ADULTOS,2015,7,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,MASCULINO,ADULTOS,2016,12,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,MASCULINO,ADULTOS,2020,8,2
ANTIOQUIA,HELICONIA,CONTUNDENTE,MASCULINO,ADULTOS,2020,9,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,5,2
ANTIOQUIA,HELICONIA,CONTUNDENTE,MASCULINO,ADULTOS,2024,11,2
ANTIOQUIA,HELICONIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2019,6,1
ANTIOQUIA,HELICONIA,NO REPORTADO,FEMENINO,ADULTOS,2017,9,1
ANTIOQUIA,HELICONIA,NO REPORTADO,FEMENINO,ADULTOS,2018,11,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADOLESCENTES,2015,2,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2015,8,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2017,6,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2018,1,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2019,11,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2020,2,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2020,4,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,2,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,5,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,10,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,FEMENINO,ADULTOS,2023,12,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2015,8,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2015,11,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,5,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2023,10,2
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,9,1
ANTIOQUIA,HELICONIA,SIN EMPLEO DE ARMAS,MASCULINO,ADULTOS,2024,10,1
ANTIOQUIA,HELICONIA,CONTUNDENTE,MASCULINO,ADULTOS,2015,1,1
ANTIOQUIA,HISPANIA,CORTOPUNZANTE,MASCULINO,ADOLESCENTES,2015,11,1
ANTIOQUIA,HISPANIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2016,8,1
ANTIOQUIA,HISPANIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2021,2,1
ANTIOQUIA,HISPANIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2015,4,1
