DEPARTAMENTO,MUNICIPIO,MECANISMO_VIOLENCIA,SEXO,GRUPO_ETARIO,AÑO,MES,CANTIDAD
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2022,5,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2022,9,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2015,10,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2016,2,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2016,6,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2018,8,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2021,9,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2022,7,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2023,1,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2023,7,2
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2024,2,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2024,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,MENORES,2015,1,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,MENORES,2017,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,MENORES,2016,1,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,MENORES,2017,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,MENORES,2018,1,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,MENORES,2023,12,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2015,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2015,8,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2016,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2016,3,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2017,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2017,3,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2019,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2021,9,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2022,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2022,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2022,5,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,9,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,2,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,5,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,9,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2018,5,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,1,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,9,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2020,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2021,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2021,3,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,2,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,10,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,2,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,3,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,5,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,10,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,8,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,9,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2018,2,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2018,3,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2018,5,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,4,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,1,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,5,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,10,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,9,3
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2020,2,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2022,3,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2022,10,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2022,9,3
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,8,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,3,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2024,1,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2024,7,2
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2024,10,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,1,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,11,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2020,2,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2023,6,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2015,7,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2020,3,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2022,9,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2015,7,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2015,11,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2016,10,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2019,5,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2022,9,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2015,11,1
HUILA,LA PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2015,7,1
HUILA,LA PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2024,1,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2015,5,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2015,9,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2017,5,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2018,4,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2019,7,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2021,12,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2022,5,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2016,4,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2016,6,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2016,5,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2017,4,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2019,5,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2019,11,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2022,1,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2023,6,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2020,8,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2020,1,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2023,12,1
HUILA,LA PLATA,CONTUNDENTE,MASCULINO,ADULTOS,2024,1,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2018,2,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2015,4,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,9,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2017,10,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,12,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2019,7,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2016,10,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2018,12,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2022,6,1
HUILA,LA PLATA,CONTUNDENTE,FEMENINO,ADULTOS,2022,9,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2023,8,1
HUILA,LA PLATA,CORTOPUNZANTE,MASCULINO,ADULTOS,2018,6,1
HUILA,LA PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2019,11,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2016,6,1
HUILA,LA PLATA,OTROS,MASCULINO,ADOLESCENTES,2015,9,1
HUILA,LA PLATA,OTROS,MASCULINO,ADOLESCENTES,2017,5,1
HUILA,LA PLATA,OTROS,MASCULINO,ADOLESCENTES,2018,2,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2015,9,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2016,4,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2017,10,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2019,10,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2023,3,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2015,1,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2015,9,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2016,5,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2017,5,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2018,5,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2018,10,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2019,2,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2021,7,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2021,10,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2021,9,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2022,9,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2024,4,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2017,8,1
HUILA,LA PLATA,OTROS,MASCULINO,ADULTOS,2021,4,1
HUILA,LA PLATA,OTROS,FEMENINO,ADOLESCENTES,2015,8,1
HUILA,LA PLATA,OTROS,FEMENINO,ADOLESCENTES,2017,9,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2015,2,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2015,6,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2016,7,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2016,10,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2017,5,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2020,7,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2021,9,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2023,5,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2023,11,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2016,12,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2016,2,2
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2016,10,2
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2017,7,2
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2017,3,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2018,2,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2018,9,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2020,7,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2021,5,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2021,10,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2021,9,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2023,7,1
HUILA,LA PLATA,OTROS,FEMENINO,ADULTOS,2024,1,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,MENORES,2015,9,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,MENORES,2016,6,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,MENORES,2021,9,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,ADOLESCENTES,2020,6,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,ADULTOS,2021,4,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,ADULTOS,2016,4,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,ADULTOS,2018,5,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,ADULTOS,2019,1,1
HUILA,LA PLATA,NO REPORTADO,MASCULINO,ADULTOS,2024,11,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,MENORES,2016,8,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,MENORES,2017,3,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADOLESCENTES,2016,7,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADOLESCENTES,2016,5,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADOLESCENTES,2018,4,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADOLESCENTES,2019,1,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADOLESCENTES,2021,1,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADOLESCENTES,2024,12,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADOLESCENTES,2024,6,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2018,5,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2019,4,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2021,8,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2019,10,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2021,4,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2021,5,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2022,6,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2023,1,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2024,12,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2024,6,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2024,5,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2022,2,2
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2023,1,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2023,3,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2024,7,1
HUILA,LA PLATA,NO REPORTADO,FEMENINO,ADULTOS,2024,3,1
HUILA,LA PLATA,ARMA DE FUEGO,MASCULINO,ADULTOS,2016,7,1
HUILA,LA PLATA,CORTOPUNZANTE,FEMENINO,ADULTOS,2017,9,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2018,9,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2019,1,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2019,9,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2020,5,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2023,9,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2015,11,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2017,9,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2018,6,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2018,10,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2018,9,1
HUILA,NEIVA,OTROS,MASCULINO,MENORES,2020,1,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2015,2,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2015,9,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2016,10,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2017,3,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2017,10,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2017,9,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2018,12,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2018,6,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2019,8,2
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2019,12,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2019,5,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2020,7,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2021,2,1
HUILA,NEIVA,OTROS,MASCULINO,ADOLESCENTES,2021,3,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2016,8,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2016,12,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,4,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,1,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,6,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,11,2
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2018,1,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2018,3,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2018,11,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2019,2,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2020,5,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2021,11,2
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2022,1,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2023,4,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2023,7,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2024,2,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2015,2,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2015,5,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2015,9,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2016,2,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2016,5,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2016,9,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,7,2
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,5,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2018,4,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2018,12,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2018,7,2
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2018,6,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2019,1,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2019,7,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2019,10,2
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2020,1,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2023,12,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2023,9,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2024,4,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2024,11,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,1,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,7,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2017,5,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2019,9,2
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2021,6,1
HUILA,NEIVA,OTROS,MASCULINO,ADULTOS,2023,2,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2015,1,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2016,8,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2017,11,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2022,12,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2015,1,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2017,12,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2018,1,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2018,10,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2019,8,1
HUILA,NEIVA,OTROS,FEMENINO,MENORES,2023,6,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2015,9,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2016,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2017,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2017,5,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2017,11,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2018,7,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2020,2,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2021,12,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2021,3,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2022,9,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2024,2,1
HUILA,NEIVA,OTROS,FEMENINO,ADOLESCENTES,2024,9,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2015,6,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2015,10,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2016,12,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2016,1,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2016,5,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2016,10,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2017,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2017,10,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2017,9,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,1,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,3,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,5,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,11,2
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,10,2
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,9,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,8,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,1,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,2,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,7,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,10,2
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2021,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2021,12,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2021,2,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2021,7,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2023,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2023,5,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2015,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2015,1,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2015,2,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2015,7,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2015,6,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2016,12,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2016,3,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2017,1,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2017,2,2
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2017,7,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,12,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,1,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2018,7,3
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,8,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,6,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2019,10,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2020,8,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2021,12,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2023,4,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2023,1,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2023,10,1
HUILA,NEIVA,OTROS,FEMENINO,ADULTOS,2024,1,1
